Volume,Page,Sheet Type,Decade,Country,County,Subdivision,GitHub?,GitHub Location,Transcribed Location,Year count,Start Year,Summary,Readings,100s+999s,% Complete,First Reading,Last Reading,Totals count,Totals 100s+999s,Avg Total,CSV Issues,GitHub Tree,Has Station No. ?,Station No.,Station No. Sorter,Site Name,NGR,Latitude,Longitude,Elevation (ft),Stn no.,Observer,Comments
TYRain_1951-1960_07_pt1,161,Rainfall,1950s,England,Essex,-,N,-,Dagenham (Corporation's Salvage Depot),10,1951,[........2#],14,0,11.7,1959/11,1960/12,1,0,27.6,,-,Y,[1253/1/7],BR 1253/01/07,DAGENHAM-CORPORATIONS-SALVAGE-DEPOT,TQ 495867,51.559,0.155,,[1253/1/7],Borough Engineer,
TYRain_1951-1960_07_pt1,172,Rainfall,1950s,England,Essex,-,N,-,BASILDON (DRY STREET FARM),10,1951,[..##.#....] Dup,34,0,28.3,1953/01,1956/10,2,0,20.9,Duplication,-,Y,[1256/2],BR 1256/02,BASILDON-DRY-STREET-FARM,TQ 697867,51.554,0.446,,[1256/2],Basildon Dev Corp,too many moves
TYRain_1951-1960_07_pt1,180,Rainfall,1950s,England,Essex,-,N,-,ROMFORD (DANES ROAD),10,1951,[......####],48,0,40.0,1957/01,1960/12,4,0,23.3,,-,Y,[1262/3],BR 1262/03,ROMFORD-DANES-ROAD,TQ 501879,51.570,0.164,,[1262/3],Essex Rivers  Brd,
TYRain_1951-1960_07_pt1,185,Rainfall,1950s,England,Essex,-,N,-,CHIGWELL (WEST HATCH),10,1951,[..........],0,0,0.0,,,0,0,,,-,Y,[1262/8],BR 1262/08,CHIGWELL-WEST-HATCH,TQ 429924,51.612,0.062,,[1262/8],Headmaster,
TYRain_1951-1960_07_pt1,208,Rainfall,1950s,England,Essex,-,N,-,BASILDON NEW TOWN,10,1951,[.....#####] Dup,60,0,50.0,1956/01,1960/12,4,0,24.5,Duplication,-,Y,[1276/1],BR 1276/01,BASILDON-NEW-TOWN,TQ 705888,51.572,0.459,,[1276/1],Basildon Dev Corp,too many moves
TYRain_1951-1960_07_pt1,212,Rainfall,1950s,England,Essex,-,N,-,Basildon Rectory,10,1951,[##.#......] Dup,36,0,30.0,1951/01,1954/12,3,0,25.6,Duplication,-,Y,[1276/5],BR 1276/05,BASILDON-RECTORY,TQ 714904,51.586,0.473,,[1276/5],Basildon Dev Corp,
TYRain_1951-1960_08_pt1,4,Rainfall,1950s,England,Essex,-,N,-,STOCK (BYWAYS),10,1951,[#.........],12,0,10.0,1951/01,1951/12,1,0,31.1,,-,Y,[1285/9],BR 1285/09,STOCK-BYWAYS,TQ 688975,51.651,0.439,,[1285/9],M Bourne,
TYRain_1951-1960_08_pt1,55,Rainfall,1950s,England,Essex,-,N,-,COPFORD POST OFFICE,10,1951,[#66.......],24,0,20.0,1951/01,1953/06,1,0,28.8,,-,Y,[1315/5],BR 1315/05,COPFORD-POST-OFFICE,TL 916238,51.880,0.782,,[1315/5],SCM Malenoir Vickers,Moved to Bures 1953
TYRain_1951-1960_08_pt1,67,Rainfall,1950s,England,Essex,-,N,-,WETHERSFIELD (SUMMERS HALL),10,1951,[##3.......],27,0,22.5,1951/01,1953/03,2,0,27.6,,-,Y,[1324/2],BR 1324/02,WETHERSFIELD-SUMMERS-HALL,TL 740302,51.943,0.530,,[1324/2],Iain D Barron,
TYRain_1951-1960_08_pt1,98,Rainfall,1950s,England,Suffolk,-,N,-,GREAT WALDINGFIELD (RECTORY FLAT),10,1951,[.#7.......],19,0,15.8,1952/01,1953/07,1,0,23.1,,-,Y,[1337/8],BR 1337/08,GREAT-WALDINGFIELD-RECTORY-FLAT,TL 912437,52.059,0.788,,[1337/8],,
TYRain_1951-1960_08_pt1,102,Rainfall,1950s,England,Suffolk,-,N,-,CAVENDISH (HOUGHTON HALL),10,1951,[..........],0,0,0.0,,,0,0,,,-,Y,[1339/8/1],BR 1339/08/01,CAVENDISH-HOUGHTON-HALL,TL 786465,52.088,0.605,,[1339/8/1],,
TYRain_1951-1960_08_pt1,108,Rainfall,1950s,England,Suffolk,-,N,-,WICKHAMBROOK,10,1951,[.......##3],27,0,22.5,1958/01,1960/03,2,0,23.9,,-,Y,[1340/4/4],BR 1340/04/04,WICKHAMBROOK,TL 752545,52.161,0.560,,[1340/4/4],,
TYRain_1951-1960_08_pt1,126,Rainfall,1950s,England,Suffolk,-,N,-,HOLLESLEY,10,1951,[.....5####] Dup,53,0,44.2,1956/08,1960/12,4,0,24.9,Duplication,-,Y,[1352/6/1],BR 1352/06/01,HOLLESLEY,TM 368439,52.043,1.452,,[1352/6/1],River Board,1.25 miles NW of PS
TYRain_1951-1960_08_pt1,151,Rainfall,1950s,England,Suffolk,-,N,-,HALESWORTH (MODERN SCHOOL),10,1951,[........##],24,0,20.0,1959/01,1960/12,2,0,23.3,,-,Y,[217383 - suspect],,HALESWORTH-MODERN-SCHOOL,TM 392783,52.351,1.511,,,,
TYRain_1951-1960_08_pt1,159,Rainfall,1950s,England,Suffolk,-,N,-,HOMERSFIELD,10,1951,[.....6#4..],22,0,18.3,1956/07,1958/04,1,0,26.4,,-,Y,[1375/5],BR 1375/05,HOMERSFIELD,TM 285855,52.420,1.359,,[1375/5],,
TYRain_1951-1960_08_pt1,160,Rainfall,1950s,England,Suffolk,-,N,-,BECCLES (RIGBOURNE HILL),10,1951,[......86..],14,0,11.7,1957/05,1958/06,0,0,,,-,Y,[1376/6],BR 1376/06,BECCLES-RIGBOURNE-HILL,TM 428893,52.448,1.572,,[1376/6],,
TYRain_1951-1960_08_pt1,219,Rainfall,1950s,England,Norfolk,-,N,-,FAKENHAM(SAPELLI),10,1951,[....######],72,0,60.0,1955/01,1960/12,6,0,26.8,,-,Y,[1426/5/5],BR 1426/05/05,FAKENHAM,TF 921296,52.830,0.850,,[1426/5/5],,
TYRain_1951-1960_08_pt1,225,Rainfall,1950s,England,Norfolk,-,N,-,GREAT ORMESBY (GREY HOUSE),10,1951,[.2##......],26,0,21.7,1952/11,1954/12,2,0,26.9,,-,Y,[1428/8],BR 1428/08,GREAT-ORMESBY-GREY-HOUSE,TG 498144,52.670,1.693,18,[1428/8],Nightingale,
TYRain_1951-1960_09_pt1,5,Rainfall,1950s,England,Norfolk,-,N,-,BUXTON (DUDWICK),10,1951,[#.........],12,0,10.0,1951/01,1951/12,1,0,29.4,,-,Y,[1431/4],BR 1431/04,AYLSHAM-BUXTON-DUDWICK,TG 223221,52.751,1.292,,[1431/4],Briscoe,
TYRain_1951-1960_09_pt1,17,Rainfall,1950s,England,Norfolk,-,N,-,HINDOLVESTON (HOPE HOUSE),10,1951,[....#6####],66,0,55.0,1955/01,1960/12,5,0,30.1,,-,Y,[1436],BR 1436,HINDOLVESTON,TG 038293,52.823,1.023,,[1436],,
TYRain_1951-1960_09_pt1,34,Rainfall,1950s,England,Norfolk,-,N,-,SHERINGHAM (ST. NICHOLAS PLACE),10,1951,[...2##....],26,0,21.7,1954/11,1956/12,2,0,21.3,,-,Y,[1449/6],BR 1449/06,SHERINGHAM-ST-NICHOLAS-PLACE,TG 155434,52.945,1.206,50,[1449/6],Montgomery,
TYRain_1951-1960_09_pt1,51,Rainfall,1950s,England,Norfolk,-,N,-,NORDELPH VICARAGE,10,1951,[#.........],12,0,10.0,1951/01,1951/12,1,0,26.2,,-,Y,[1460/6],BR 1460/06,DOWNHAM-MARKET-NORDELPH-VICARAGE,TF 558009,52.584,0.298,6,[1460/6],Hicks,
TYRain_1951-1960_09_pt1,59,Rainfall,1950s,England,Norfolk,-,N,-,SWAFFHAM (BRANDON ROAD),10,1951,[.###......],36,0,30.0,1952/01,1954/12,3,0,28.5,,-,Y,[1466/1],BR 1466/01,SWAFFHAM-BRANDON-ROAD,TF 821064,52.625,0.689,175,[1466/1],Gull,
TYRain_1951-1960_09_pt1,64,Rainfall,1950s,England,Norfolk,-,N,-,MARHAM,10,1951,[.....#####] Dup,60,0,50.0,1956/01,1960/12,5,0,23.4,Duplication,-,Y,[1466/56],BR 1466/56,MARHAM,TF 727096,52.657,0.552,,[1466/5b],,ADD TO MARHAM-AIRFIELD
TYRain_1951-1960_09_pt1,92,Rainfall,1950s,England,Wiltshire,-,N,-,TROWBRIDGE (THE CROFT),10,1951,[##7.......],31,0,25.8,1951/01,1953/07,2,0,37.3,,-,Y,[1480/8],BR 1480/08,TROWBRIDGE-THE-CROFT,ST 855568,51.310,-2.209,,[1480/8],Meaden,
TYRain_1951-1960_09_pt1,95,Rainfall,1950s,England,Wiltshire,-,N,-,TROWBRIDGE SITE NO2 (SW),10,1951,[........##],24,0,20.0,1959/01,1960/12,2,0,32.5,,-,Y,[1481/1/1],BR 1481/01/01,TROWBRIDGE-SITE-NO-2-SW,ST 848586,51.326,-2.220,,[1481/1/1],,
TYRain_1951-1960_09_pt1,96,Rainfall,1950s,England,Wiltshire,-,N,-,WORTON (THE GRANGE),10,1951,[##2.......],26,0,21.7,1951/01,1953/02,2,0,34.0,,-,Y,[1481/2],BR 1481/02,WORTON-THE-GRANGE,ST 974573,51.315,-2.039,,[1481/2],,
TYRain_1951-1960_09_pt1,129,Rainfall,1950s,England,Wiltshire,-,N,-,MERE (BURTON FIELDS),10,1951,[..........],0,0,0.0,,,0,0,,,-,Y,[1502/4],BR 1502/04,MERE-BURTON-FIELDS,ST 820326,51.092,-2.258,,[1502/4],,No-values-on-TYR
TYRain_1951-1960_09_pt1,131,Rainfall,1950s,England,Wiltshire,-,N,-,SHAFTESBURY (MIDDLE COOMBE FARM),10,1951,[...9#.....],21,0,17.5,1954/04,1955/12,1,0,28.3,,-,Y,[1504/4],BR 1504/04,SHAFTESBURY-MIDDLE-COOMBE-FARM,ST 894228,51.004,-2.152,,[1504/4],,
TYRain_1951-1960_09_pt1,138,Rainfall,1950s,England,Wiltshire,-,N,-,East Knoyle (Clouds Garden),10,1951,[8.........],8,0,6.7,1951/01,1951/08,0,0,,,-,Y,[1507/1],BR 1507/01,EAST-KNOYLE-CLOUDS-GARDEN,ST 876309,51.077,-2.178,,[1507/1],,
TYRain_1951-1960_09_pt1,164,Rainfall,1950s,England,Wiltshire,-,N,-,FOSBURY MANOR,10,1951,[.......###],36,0,30.0,1958/01,1960/12,3,0,41.3,,-,Y,[1528/2],BR 1528/02,FOSBURY-MANOR,SU 306585,51.325,-1.562,,[1528/2],,
TYRain_1951-1960_09_pt1,173,Rainfall,1950s,England,Wiltshire,-,N,-,SWINDON (CROFT ROAD),10,1951,[##........],20,0,16.7,1951/03,1952/10,0,0,,,-,Y,[1537/4],BR 1537/04,SWINDON-CROFT-ROAD,SU 153828,51.544,-1.781,,[1537/4],Browning,
TYRain_1951-1960_09_pt1,185,Rainfall,1950s,England,Dorset,-,N,-,LILLINGTON (LEWESTON MANOR),10,1951,[5.........],5,0,4.2,1951/06,1951/11,0,0,,,-,Y,[1543/4],BR 1543/04,LILLINGTON-LEWESTON-MANOR,ST 637125,50.911,-2.518,,[1543/4],,
TYRain_1951-1960_09_pt1,196,Rainfall,1950s,England,Dorset,-,N,-,WARMWELL (HOLWORTH),10,1951,[#.........],12,0,10.0,1951/01,1951/12,1,0,36.9,,-,Y,[1554/6],BR 1554/06,WARMWELL-HOLWORTH,SY 766833,50.649,-2.332,,[1554/6],,
TYRain_1951-1960_09_pt1,208,Rainfall,1950s,England,Dorset,-,N,-,Upwey (Dorcester Road),10,1951,[......2##.],26,0,21.7,1957/11,1959/12,2,0,35.1,,-,Y,[1566/5],BR 1566/05,UPWEY-DORCESTER-ROAD,SY 669846,50.660,-2.470,,[1566/5],,
TYRain_1951-1960_09_pt1,213,Rainfall,1950s,England,Dorset,-,N,-,Wool (East Burton House),10,1951,[##........],24,0,20.0,1951/01,1952/12,2,0,30.4,,-,Y,[1569/5],BR 1569/05,WOOL-EAST-BURTON-HOUSE,SY 833869,50.682,-2.238,,[1569/5],,
TYRain_1951-1960_09_pt1,228,Rainfall,1950s,England,Dorset,-,N,-,DORCHESTER (STRATTON RECTORY),10,1951,[###.......],36,0,30.0,1951/01,1953/12,3,0,39.6,,-,Y,[1580/5],BR 1580/05,DORCHESTER-STRATTON-RECTORY,SY 650938,50.743,-2.497,,[1580/5],,
TYRain_1951-1960_09_pt1,237,Rainfall,1950s,England,Dorset,-,N,-,Lyme Regis (Long Close),10,1951,[......2###],38,0,31.7,1957/11,1960/12,3,0,42.3,,-,Y,[1590/9],BR 1590/09,LYME-REGIS-LONG-CLOSE,SY 333923,50.726,-2.946,,[1590/9],,
TYRain_1951-1960_09_pt1,239,Rainfall,1950s,England,Dorset,-,N,-,CHARMOUTH (THE MOORINGS),10,1951,[..##......],24,0,20.0,1953/01,1954/12,2,0,30.9,,-,Y,[1593/2],BR 1593/02,CHARMOUTH-THE-MOORINGS,SY 362931,50.734,-2.905,,[1593/2],,
TYRain_1951-1960_09_pt1,240,Rainfall,1950s,England,Dorset,-,N,-,Bridport (Allington Park),10,1951,[.###......],36,0,30.0,1952/01,1954/12,3,0,37.1,,-,Y,[1593/9],BR 1593/09,BRIDPORT-ALLINGTON-PARK,SY 459934,50.738,-2.768,,,,
TYRain_1951-1960_09_pt1,244,Rainfall,1950s,England,Dorset,-,N,-,CHARMOUTH (FISHPOND),10,1951,[####......],48,0,40.0,1951/01,1954/12,4,0,33.9,,-,Y,[1594/5/5],BR 1594/05/05,CHARMOUTH-FISHPOND,SY 368985,50.783,-2.898,,[1594/5/5],,
TYRain_1951-1960_10_pt1,3,Rainfall,1950s,England,Dorset,-,N,-,BRIDPORT (SHORE),10,1951,[##........],24,0,20.0,1951/01,1952/12,2,0,38.5,,-,Y,[1594/8],BR 1594/08,BRIDPORT-SHERE,SY 480942,50.745,-2.738,90,[1594/8],W A Roberts,
TYRain_1951-1960_10_pt1,26,Rainfall,1950s,England,Dorset,-,N,-,WIMBOURNE (MODERN SCHOOL),10,1951,[........2#],14,0,11.7,1959/11,1960/12,1,0,51.8,,-,Y,[1611/7],BR 1611/07,WIMBORNE-MODERN-SCHOOL,ST 998006,50.805,-2.004,,[1611/7],,To 1965
TYRain_1951-1960_10_pt1,28,Rainfall,1950s,England,Dorset,-,N,-,COLEHILL (GOLDWYNDS),10,1951,[#####.....],60,0,50.0,1951/01,1955/12,5,0,33.8,,-,Y,[1613/1],BR 1613/01,COLEHILL-JOLDWYNDS,SU 0275300937,50.808,-1.962,,[1613/1],,Joldwynds Kyrchil Way
TYRain_1951-1960_10_pt1,43,Rainfall,1950s,England,Dorset,-,N,-,Stourton Caundle(Haregate),10,1951,[####......],48,0,40.0,1951/01,1954/12,4,0,34.2,,-,Y,[1627/5],BR 1627/05,STOURTON-CAUNDLE-HAREGATE,,,,,,,
TYRain_1951-1960_10_pt1,66,Rainfall,1950s,England,Devon,Devon South,N,-,Buckland Monachorum,10,1951,[......###3],39,0,32.5,1957/01,1960/03,3,0,54.2,,-,Y,[1642/8],BR 1642/08,BUCKLAND-MONACHORUM,SX 480681,50.493,-4.144,,[1642/8],,1957-1960
TYRain_1951-1960_10_pt1,78,Rainfall,1950s,England,Devon,Devon South,N,-,Sampford Spiney (Brooks),10,1951,[.....####1],49,0,40.8,1956/01,1960/01,4,0,58.4,,-,Y,[1650/8],BR 1650/08,SAMPFORD-SPINEY-BROOKS,SX 525709,50.519,-4.082,,[1650/8],,To 1971
TYRain_1951-1960_10_pt1,88,Rainfall,1950s,England,Devon,Devon South,N,-,OKEHAMPTON (WEST BOWERLAND),10,1951,[..7###...#],55,0,45.8,1953/06,1960/12,4,0,50.0,,-,Y,[1664/7],BR 1664/07,OKEHAMPTON-WEST-BOWERLAND,SX 541929,50.717,-4.068,,[1664/7],,1953-1960
TYRain_1951-1960_10_pt1,90,Rainfall,1950s,England,Devon,Devon South,N,-,CLAWTON,10,1951,[..........],0,0,0.0,,,0,0,,,-,Y,[1665/4],BR 1665/04,CLAWTON,SX 347993,50.770,-4.346,,[1665/4],,1960-1965?
TYRain_1951-1960_10_pt1,93,Rainfall,1950s,England,Devon,Devon South,N,-,HOLSWORTHY (N.A.A.S. CAMP),10,1951,[###5......],41,0,34.2,1951/01,1954/05,3,0,47.2,,-,Y,[1666/1],BR 1666/01,HOLSWORTHY-NAAS-CAMP,SS 344043,50.815,-4.352,,[1666/1],D J Harris,
TYRain_1951-1960_10_pt1,96,Rainfall,1950s,England,Devon,Devon South,N,-,Stoke Fleming (Oversea House),10,1951,[#.........],12,0,10.0,1951/01,1951/12,1,0,46.9,,-,Y,[1670/8],BR 1670/08,STOKE-FLEMING-OVERSEA-HOUSE,SX 865482,50.323,-3.596,,[1670/8],,
TYRain_1951-1960_10_pt1,122,Rainfall,1950s,England,Devon,Devon South,N,-,IPPLEPEN (OLD LIME KILN),10,1951,[##6.......],30,0,25.0,1951/01,1953/06,2,0,46.4,,-,Y,[1698/1],BR 1698/01,IPPLEPEN-OLD-LIME-KILN,SX 833663,50.485,-3.646,,[1698/1],,
TYRain_1951-1960_10_pt1,135,Rainfall,1950s,England,Devon,Devon South,N,-,WIDECOMBE-IN-THE-MOOR,10,1951,[###7......],43,0,35.8,1951/01,1954/07,3,0,57.5,,-,Y,[1708/4],BR 1708/04,WIDECOMBE-IN-THE-MOOR,SX 717768,50.577,-3.813,,[1708/4],,
TYRain_1951-1960_10_pt1,149,Rainfall,1950s,England,Devon,Devon South,N,-,ILSINGTON (HAYTOR HOTEL),10,1951,[.......#6.],18,0,15.0,1958/01,1959/06,1,0,51.1,,-,Y,[1732/5],BR 1732/05,ILSINGTON-HAYTOR-HOTEL,SX 781761,50.572,-3.723,,[1732/5],,
TYRain_1951-1960_10_pt1,177,Rainfall,1950s,England,Devon,Devon South,N,-,KENTON (WARBOROUGH HOUSE),10,1951,[#.........],12,0,10.0,1951/01,1951/12,1,0,40.5,,-,Y,[1761/3],BR 1761/03,KENTON-WARBOROUGH-HOUSE,SX 963830,50.637,-3.468,,[1761/3],L E Butler,moved to Dawlish Halcombe
TYRain_1951-1960_10_pt1,179,Rainfall,1950s,England,Devon,Devon South,N,-,EXTON (WILDEROSE),10,1951,[.###9.....],45,0,37.5,1952/01,1955/09,3,0,28.4,,-,Y,[1763/5],BR 1763/05,EXTON-WILDEROSE,SX 995875,50.678,-3.424,,[1763/5],,
TYRain_1951-1960_10_pt1,180,Rainfall,1950s,England,Devon,Devon South,N,-,Exton (Whinfield House),10,1951,[.......###],36,0,30.0,1958/01,1960/12,3,0,39.8,,-,Y,[1763/5/5],BR 1763/05/05,EXTON-WHINFIELD-HOUSE,SX 985866,50.670,-3.438,,[1763/5/5],,1958-1963
TYRain_1951-1960_10_pt1,181,Rainfall,1950s,England,Devon,Devon South,N,-,EXTON (REDHILL),10,1951,[......##..],24,0,20.0,1957/01,1958/12,2,0,28.0,,-,Y,[1763/6],BR 1763/06,EXTON-REDHILL,SX 981871,50.675,-3.443,,[1763/6],,
TYRain_1951-1960_10_pt1,183,Rainfall,1950s,England,Devon,Devon South,N,-,WOODBURY SALTERTON,10,1951,[.8........],8,0,6.7,1952/05,1952/12,0,0,,,-,Y,[1765/3],BR 1765/03,WOODBURY-SALTERTON,SY 013889,50.691,-3.399,,[1765/3],,
TYRain_1951-1960_10_pt1,187,Rainfall,1950s,England,Devon,Devon South,N,-,Exeter (Countess Weir),10,1951,[.....#....],12,0,10.0,1956/01,1956/12,1,0,27.0,,-,Y,[1768/9],BR 1768/09,EXETER-COUNTESS-WEIR,SX 951902,50.702,-3.487,,[1768/9],,
TYRain_1951-1960_10_pt1,190,Rainfall,1950s,England,Devon,Devon South,N,-,HEAVITREE (BARRACK ROAD),10,1951,[##9.......],33,0,27.5,1951/01,1953/09,2,0,34.7,,-,Y,[1770/4],BR 1770/04,HEAVITREE-BARRACK-ROAD,SX 934918,50.716,-3.511,,[1770/4],P Glanville,
TYRain_1951-1960_10_pt1,194,Rainfall,1950s,England,Devon,Devon South,N,-,Exeter (St Marks),10,1951,[8.........],8,0,6.7,1951/01,1951/08,0,0,,,-,Y,[1773/7],BR 1773/07,EXETER-ST-MARKS,SX 936933,50.730,-3.509,110,[1773/7],H W Shewell,**says st marks (next page note says w n lavis was at exeter st marks – alt 145 – house destroyed in air raid) – house 30ft N – st leonards ch 1/2m S – queen st st 1m E
TYRain_1951-1960_10_pt1,199,Rainfall,1950s,England,Devon,Devon South,N,-,WHIMPLE (WOODLAND),10,1951,[#.........],12,0,10.0,1951/01,1951/12,1,0,41.5,,-,Y,[1777/2],BR 1777/02,WHIMPLE-WOODLAND,SY 042973,50.767,-3.360,,[1777/2],,
TYRain_1951-1960_10_pt1,218,Rainfall,1950s,England,Devon,Devon South,N,-,TIVERTON (BRADLEIGH DOWN),10,1951,[#7........],19,0,15.8,1951/01,1952/07,1,0,48.1,,-,Y,[1791/2],BR 1791/02,TIVERTON-BRADLEIGH-DOWN,SS 912139,50.914,-3.549,,[1791/2],,east of house
TYRain_1951-1960_10_pt1,219,Rainfall,1950s,England,Devon,Devon South,N,-,UFFCULME (GILLS FARM),10,1951,[6.........],6,0,5.0,1951/01,1951/06,0,0,,,-,Y,[1791/5],BR 1791/05,UFFCULME-GILLS-FARM,ST 087125,50.905,-3.300,,[1791/5],,
TYRain_1951-1960_10_pt1,220,Rainfall,1950s,England,Devon,Devon South,N,-,Uffculme (County Sec. School),10,1951,[.....###6.],41,0,34.2,1956/02,1959/06,2,0,34.7,,-,Y,[1791/6],BR 1791/06,UFFCULME-COUNTY-SECONDARY-SCHOOL,ST 064129,50.908,-3.333,,[1791/6],,
TYRain_1951-1960_11_pt1,20,Rainfall,1950s,England,Devon,Devon South,N,-,OTTERY ST MARY (WIGGATON),10,1951,[.........#],12,0,10.0,1960/01,1960/12,1,0,54.8,,-,Y,[1815/2],BR 1815/02,OTTERY-ST-MARY-WIGGATON,SY 100935,50.734,-3.277,,[1815/2],,1960-1964
TYRain_1951-1960_11_pt1,37,Rainfall,1950s,England,Devon,Devon North,N,-,LYNTON (SHALLOWFORD),10,1951,[....8##...],31,0,25.8,1955/05,1957/11,1,0,50.9,,-,Y,[1826/7],BR 1826/07,LYNTON-SHALLOWFORD,SS 714449,51.189,-3.842,,[1826/7],,
TYRain_1951-1960_11_pt1,50,Rainfall,1950s,England,Devon,Devon North,N,-,Chittlehampton (Stowford Lodge),10,1951,[..#.......],12,0,10.0,1953/01,1953/12,1,0,34.9,,-,Y,[1835/6],BR 1835/06,CHITTLEHAMPTON-STOWFORD-LODGE,SS 633266,51.022,-3.950,,[1835/5],,
TYRain_1951-1960_11_pt1,53,Rainfall,1950s,England,Devon,Devon North,N,-,SWIMBRIDGE (THE OLD CYDER HOUSE),10,1951,[##........],24,0,20.0,1951/01,1952/12,2,0,48.4,,-,Y,[1837/5/9],BR 1837/05/09,SWIMBRIDGE-THE-OLD-CYDER-HOUSE,SS 623294,51.047,-3.966,,[1837/5/9],,
TYRain_1951-1960_11_pt1,59,Rainfall,1950s,England,Devon,Devon North,N,-,GOODLEIGH RECTORY,10,1951,[....7####.],55,0,45.8,1955/06,1959/12,4,0,43.8,,-,Y,[1846/5/1],BR 1846/05/01,GOODLEIGH-RECTORY,SS 603341,51.089,-3.996,,[1846/5/1],,
TYRain_1951-1960_11_pt1,69,Rainfall,1950s,England,Devon,Devon North,N,-,HATHERLEIGH (PRICE OF PEACE),10,1951,[.......##3],27,0,22.5,1958/01,1960/03,2,0,46.8,,-,Y,[1851/4],BR 1851/04,HATHERLEIGH-PRICE-OF-PEACE,SS 538060,50.835,-4.078,,[1851/4],,
TYRain_1951-1960_11_pt1,73,Rainfall,1950s,England,Devon,Devon North,N,-,BEAFORD (RECTORY),10,1951,[.......##6],30,0,25.0,1958/01,1960/06,2,0,42.3,,-,Y,[1854/5],BR 1854/05,BEAFORD-RECTORY,SS 551154,50.920,-4.063,,[1854/5],,
TYRain_1951-1960_11_pt1,79,Rainfall,1950s,England,Devon,Devon North,N,-,BIDEFORD (WOODTOWN),10,1951,[...2####..],50,0,41.7,1954/11,1958/12,4,0,40.9,,-,Y,[1862/1],BR 1862/01,BIDEFORD-WOODTOWN,SS 491260,51.014,-4.153,,[1862/1],,
TYRain_1951-1960_11_pt1,89,Rainfall,1950s,England,Cornwall,-,N,-,PENDEEN (ROSE VALLEY),10,1951,[.####.....],46,0,38.3,1952/01,1955/10,3,0,39.0,,-,Y,[1870/4],BR 1870/04,PENDEEN-ROSE-VALLEY,SW 398351,50.159,-5.644,,[1870/4],,
TYRain_1951-1960_11_pt1,102,Rainfall,1950s,England,Cornwall,-,N,-,Blisland C. P. School,10,1951,[.......#.#],24,0,20.0,1958/01,1960/12,2,0,65.4,,-,Y,[1885/6],BR 1885/06,BLISLAND-SCHOOL,SX 107729,50.525,-4.672,,[1885/6],,
TYRain_1951-1960_11_pt1,107,Rainfall,1950s,England,Cornwall,-,N,-,GREAT BRIGHTER,10,1951,[........4#],16,0,13.3,1959/09,1960/12,1,0,57.8,,-,Y,[1888/4/3],BR 1888/04/03,GREAT-BRIGHTER,SX 043761,50.552,-4.764,,[1888/4/3],,
TYRain_1951-1960_11_pt1,119,Rainfall,1950s,England,Cornwall,-,N,-,Boscastle Welltown Manor,10,1951,[#9........],21,0,17.5,1951/01,1952/09,1,0,50.2,,-,Y,[1893/9/2],BR 1893/09/02,BOSCASTLE-WELLTOWN-MANOR,SX 088903,50.681,-4.708,,[1893/9/2],,
TYRain_1951-1960_11_pt1,128,Rainfall,1950s,England,Cornwall,-,N,-,FALMOUTH (CONSTANTINE),10,1951,[....####..],48,0,40.0,1955/01,1958/12,4,0,46.6,,-,Y,[1903/4],BR 1903/04,FALMOUTH-CONSTANTINE,SW 746291,50.119,-5.154,,[1903/4],,
TYRain_1951-1960_11_pt1,138,Rainfall,1950s,England,Cornwall,-,N,-,PENRYN (RAME CROSS),10,1951,[###.......],36,0,30.0,1951/01,1953/12,3,0,50.7,,-,Y,[1914/6],BR 1914/06,PENRYN-RAME-CROSS,SW 727339,50.161,-5.184,,[1914/6],,
TYRain_1951-1960_11_pt1,144,Rainfall,1950s,England,Cornwall,-,N,-,Mevagissey (Chapel Point Head),10,1951,[..#6......],18,0,15.0,1953/01,1954/10,1,0,28.1,,-,Y,[1920/8],BR 1920/08,MEVAGISSEY-CHAPEL-POINT-HEAD,SX 027432,50.256,-4.769,,[1920/8],,
TYRain_1951-1960_11_pt1,145,Rainfall,1950s,England,Cornwall,-,N,-,MEVAGISSEY (THE OLD MANSE),10,1951,[...1#2....],15,0,12.5,1954/12,1956/02,1,0,34.7,,-,Y,[1920/9],BR 1920/09,MEVAGISSEY-THE-OLD-MANSE,SX 014451,50.272,-4.788,,[1920/9],,
TYRain_1951-1960_11_pt1,154,Rainfall,1950s,England,Cornwall,-,N,-,LOOE (POLPERRO ROAD),10,1951,[###.......],36,0,30.0,1951/01,1953/12,3,0,40.7,,-,Y,[1928/8/5],BR 1928/08/05,LOOE-POLPERRO-ROAD,SX 213525,50.345,-4.513,,[1928/8/5],C S Hooper,
TYRain_1951-1960_11_pt1,162,Rainfall,1950s,England,Cornwall,-,N,-,LISKEARD (MINIOUS),10,1951,[.......###],36,0,30.0,1958/01,1960/12,3,0,76.5,,-,Y,[1938/1],BR 1938/01,LISKEARD-MINIOUS,SX 261711,50.514,-4.454,,[1938/1],,
TYRain_1951-1960_11_pt1,171,Rainfall,1950s,England,Cornwall,-,N,-,LAUNCESTON (WESTERN ROAD),10,1951,[...#######],84,0,70.0,1954/01,1960/12,7,0,48.6,,-,Y,[1947/8],BR 1947/08,LAUNCESTON-WESTERN-ROAD,SX 327839,50.631,-4.367,,[1947/8],,BR has this station listed until 1965
