src_id,Station name,Area,Area type,Station start date,Station end date,Latitude,Longitude,Postcode,Open datasets available
16091,LOUGH BRADAN NO 3,TYRONE,COUNTY,[1960-01-01],[1973-12-31],54.5892,-7.6086,BT78 4,
62187,LOUGH BRADAN NO 4,TYRONE,COUNTY,[2019-04-19],[Current],54.5998,-7.60488,BT78 4,
1541,LOUGH BRADAN W WKS,TYRONE,COUNTY,[1987-01-01],[1998-12-31],54.5982,-7.60078,BT78 4,DR DT DW HW
16097,LOUGH CARN,TYRONE,COUNTY,[1965-01-01],[1984-12-31],54.6585,-7.10893,BT79 7,
16072,LOUGH FINGREAN,TYRONE,COUNTY,[1964-01-01],[1965-12-31],54.6406,-7.11552,BT79 0,
16073,LOUGH FINGREAN NO 2,TYRONE,COUNTY,[1966-01-01],[1986-12-31],54.6414,-7.1124,BT79 0,
16074,LOUGHMACRORY S WKS,TYRONE,COUNTY,[1976-01-01],[Current],54.6343,-7.1099,BT79 0,
16189,LOUGH MORE W WKS,TYRONE,COUNTY,[1961-01-01],[1965-12-31],54.3771,-7.09041,BT68,
16190,LOUGH MORE W WKS NO 2,TYRONE,COUNTY,[1966-01-01],[1972-12-31],54.3843,-7.08256,BT68,
62194,LOUGHRY,TYRONE,COUNTY,[2019-10-29],[Current],54.6117,-6.742,None,
16075,MILLTOWN,TYRONE,COUNTY,[1965-01-01],[1971-12-31],54.6243,-7.10813,BT79 9,
1558,MOYGASHEL,TYRONE,COUNTY,[1989-01-01],[1993-12-31],54.4855,-6.75313,BT71 7,DR DT DW HW
1556,MOYGASHEL S WKS,TYRONE,COUNTY,[1993-01-01],[2006-05-01],54.4837,-6.74702,BT71 6,DR DT DW HW
16197,MOY RESR,TYRONE,COUNTY,[1960-01-01],[1992-12-31],54.4492,-6.71106,BT71 7,
16094,MUCKER BROUGHDERG,TYRONE,COUNTY,[1986-01-01],[2011-09-30],54.7172,-6.97107,BT79 8,DR DT DW HW
16510,MULLAGHFAD FOREST,TYRONE,COUNTY,[1961-01-01],[1997-03-31],54.3296,-7.23443,BT75 0,
16107,NEWTOWNSTEWART S WKS,TYRONE,COUNTY,[1980-01-01],[1983-12-31],54.7195,-7.37765,BT78 4,
16087,OMAGH: DUBLIN ROAD,TYRONE,COUNTY,[1970-01-01],[1973-12-31],54.5977,-7.2944,BT79 0,
16088,OMAGH S WKS,TYRONE,COUNTY,[1974-01-01],[2005-08-31],54.6095,-7.31741,BT78 5,
16209,PARKANAUR,TYRONE,COUNTY,[1928-01-01],[1965-12-31],54.4956,-6.85933,BT70 1,
16105,PLUMBRIDGE NO 1,TYRONE,COUNTY,[1964-01-01],[1984-12-31],54.7663,-7.24641,BT79 8,
16106,PLUMBRIDGE NO 2,TYRONE,COUNTY,[1967-01-01],[1969-12-31],54.7673,-7.25261,BT79 8,
62188,PLUMBRIDGE NO 3,TYRONE,COUNTY,[2019-05-02],[Current],54.781,-7.25529,BT79 8,
1555,POMEROY FOREST,TYRONE,COUNTY,[1962-01-01],[1985-12-31],54.5949,-6.90917,BT70 2,DR DT DW HW ST
18961,POMEROY PRIMARY SCHOOL,TYRONE,COUNTY,[1996-09-01],[Current],54.5937,-6.92141,BT70 2,DR DT DW HW MW ST
16085,SESKINORE FOREST,TYRONE,COUNTY,[1961-01-01],[2011-02-01],54.5222,-7.24367,BT78 1,
16119,SION MILLS,TYRONE,COUNTY,[1907-01-01],[1968-12-31],54.7855,-7.47302,BT82 8,
16117,SPAMOUNT S WKS,TYRONE,COUNTY,[1979-01-01],[2009-01-01],54.7134,-7.54312,BT81 7,
18964,STEWARTSON ST MARYS,TYRONE,COUNTY,[1996-10-01],[2002-04-30],54.5773,-6.67918,BT71 5,
16211,STEWARTSTOWN,TYRONE,COUNTY,[1966-01-01],[1968-12-31],54.5746,-6.67772,BT71 5,
1547,STRABANE,TYRONE,COUNTY,[1965-01-01],[1983-12-31],54.8231,-7.4523,BT82 9,DR DT DW HW ST
24770,STRABANE: CARRICKLEE,TYRONE,COUNTY,[1999-03-01],[Current],54.8079,-7.4982,BT82,DR DT DW HW ST
16121,STRABANE CO SEC SCHOOL,TYRONE,COUNTY,[1966-01-01],[1971-12-31],54.8366,-7.45679,BT82 9,
1546,STRABANE: GLEN ROAD,TYRONE,COUNTY,[1985-01-01],[1994-12-31],54.8294,-7.45066,BT82 9,DR DT DW HW ST
17347,STRABANE GRAMMAR SCHOOL,TYRONE,COUNTY,[1996-07-01],[2000-03-31],54.8142,-7.45087,BT82 9,DR DT DW HW
1548,TIEVENNY,TYRONE,COUNTY,[1974-01-01],[1983-12-31],54.7236,-7.49555,BT81 7,DR DT DW HW
16538,TRILLICK S WKS,TYRONE,COUNTY,[1978-01-01],[1998-05-31],54.4487,-7.48969,BT78 3,
24935,TRILLICK S WKS NO 2,TYRONE,COUNTY,[1999-06-01],[2008-04-01],54.4426,-7.50339,None,
16210,WASHING BAY P STA,TYRONE,COUNTY,[1960-01-01],[1987-12-31],54.5414,-6.60616,BT71 5,
10251,ALCESTER: ARROWSIDE,WARWICKSHIRE,COUNTY,[1940-01-01],[1963-12-31],52.2143,-1.86679,B49 5,
10250,ALCESTER COUNCIL OFFICE,WARWICKSHIRE,COUNTY,[1938-01-01],[1974-12-31],52.2188,-1.86532,B49 6,
10249,ALCESTER: PLECK,WARWICKSHIRE,COUNTY,[1946-01-01],[1985-12-31],52.2279,-1.88579,B49 5,
10254,ALCESTER: RAGLEY HALL,WARWICKSHIRE,COUNTY,[1883-01-01],[1949-12-31],52.1964,-1.89465,B49 5,
10231,ALDERMINSTER,WARWICKSHIRE,COUNTY,[1971-01-01],[1983-12-31],52.1366,-1.66537,CV37 8,
25324,ALDERMINSTER: MEADOW HOUSE,WARWICKSHIRE,COUNTY,[2000-01-07],[2013-07-30],52.1357,-1.66063,CV37,
61745,ALDERMINSTER NO 2,WARWICKSHIRE,COUNTY,[2013-09-05],[Current],52.137,-1.66172,CV37 8,
10204,ASHORNE,WARWICKSHIRE,COUNTY,[1913-01-01],[1971-12-31],52.2163,-1.55206,CV35 9,
10156,ASTLEY VICARAGE,WARWICKSHIRE,COUNTY,[1917-01-01],[1955-12-31],52.4976,-1.54037,CV10 7,
3069,ATHERSTONE: BADDESLEY COLLIERY,WARWICKSHIRE,COUNTY,[1935-01-01],[1945-12-31],52.5706,-1.58977,CV9 2,
3105,ATHERSTONE S WKS,WARWICKSHIRE,COUNTY,[1966-01-01],[1967-12-31],52.5785,-1.52919,CV9 1,
3104,ATHERSTONE S WKS NO 2,WARWICKSHIRE,COUNTY,[1963-01-01],[1990-12-31],52.5785,-1.53066,CV9 1,
56162,ATHERSTONE S WKS NO 3,WARWICKSHIRE,COUNTY,[2007-03-01],[Current],52.5787,-1.53081,CV9 1,
55928,AVON DASSETT,WARWICKSHIRE,COUNTY,[2006-01-01],[2010-02-01],52.152,-1.40126,CV47,
10146,AVON W WKS,WARWICKSHIRE,COUNTY,[1930-01-01],[1983-12-31],52.382,-1.2477,CV21 1,
10223,BARTON-ON-THE-HEATH,WARWICKSHIRE,COUNTY,[1972-01-01],[1980-12-31],51.9891,-1.63006,GL56 0,
56534,BEDWORTH CEMETERY,WARWICKSHIRE,COUNTY,[1912-01-01],[1914-01-01],52.4776,-1.47431,CV12 8,
10157,BEDWORTH W WKS,WARWICKSHIRE,COUNTY,[1936-01-01],[1988-12-31],52.4758,-1.47875,CV12 8,
18910,BENTWATERS,WARWICKSHIRE,COUNTY,[1983-07-01],[1993-03-31],52.177,-1.40766,CV33 0,
10182,BILTON GRANGE,WARWICKSHIRE,COUNTY,[1930-01-01],[1967-12-31],52.3399,-1.28217,CV22 6,
602,BROADWELL,WARWICKSHIRE,COUNTY,[1974-01-01],[1979-12-31],52.2889,-1.32992,CV23 8,DR DW HW
10195,CAMPION HILLS P STA,WARWICKSHIRE,COUNTY,[1969-01-01],[1983-12-31],52.2952,-1.5146,CV32 7,
19200,CHASTLETON,WARWICKSHIRE,COUNTY,[1997-01-01],[2009-08-01],51.9737,-1.64877,GL56 0,
595,CHURCH LAWFORD,WARWICKSHIRE,COUNTY,[1983-01-01],[Current],52.3584,-1.32987,CV23 9,DR DT DW HR HW MW RA ST
19187,COLESHILL,WARWICKSHIRE,COUNTY,[1997-09-01],[Current],52.4798,-1.68925,B46 3,DR DT DW HR HW MW RA ST
601,COVENTRY,WARWICKSHIRE,COUNTY,[1951-01-01],[1966-12-31],52.3933,-1.51793,CV3 6,DR DT DW HW ST
600,COVENTRY AIRPORT,WARWICKSHIRE,COUNTY,[1955-08-01],[Current],52.3653,-1.48886,CV8 3,DR DT DW ST
10189,DEPPERS BRIDGE,WARWICKSHIRE,COUNTY,[1974-01-01],[1975-12-31],52.2355,-1.41567,CV33 0,
10184,DRAYCOTE RESR,WARWICKSHIRE,COUNTY,[1971-01-01],[2005-11-01],52.3182,-1.31423,CV23 8,
56314,DRAYCOTE RESR NO 2,WARWICKSHIRE,COUNTY,[2008-05-01],[Current],52.319,-1.31773,None,
10181,DUNCHURCH LODGE GARDENS,WARWICKSHIRE,COUNTY,[1921-01-01],[1948-12-31],52.3372,-1.28222,CV22 6,
10183,DUNCHURCH-WINTON HALL,WARWICKSHIRE,COUNTY,[1930-01-01],[1978-12-31],52.3355,-1.28959,CV22 6,
3044,EARLSWOOD,WARWICKSHIRE,COUNTY,[1972-01-01],[1985-12-31],52.3654,-1.86047,B94 5,
10187,FENNY COMPTON SCHOOL,WARWICKSHIRE,COUNTY,[1969-01-01],[1993-12-31],52.167,-1.38878,CV33 0,
10172,FINHAM W WKS,WARWICKSHIRE,COUNTY,[1960-01-01],[Current],52.3623,-1.50455,CV8 3,
16805,GAYDON MET OFFICE,WARWICKSHIRE,COUNTY,[1960-01-01],[1970-12-31],52.1908,-1.48063,CV35 0,
56533,HAMPTON-IN-ARDEN: HAMPTON MANOR,WARWICKSHIRE,COUNTY,[1910-01-01],[1912-01-01],52.4253,-1.70585,B92 0,
3090,HARTSHILL,WARWICKSHIRE,COUNTY,[1952-01-01],[1993-12-31],52.5533,-1.51618,CV10 0,
3089,HARTSHILL NEW S WKS,WARWICKSHIRE,COUNTY,[1972-01-01],[2001-11-01],52.556,-1.50878,CV10 0,
3088,HARTSHILL S WKS,WARWICKSHIRE,COUNTY,[1927-01-01],[1971-12-31],52.5524,-1.51324,CV10 0,
10202,HATTON,WARWICKSHIRE,COUNTY,[1938-01-01],[1998-06-01],52.2993,-1.64362,CV35 7,
10201,HEATHCOTE S WKS,WARWICKSHIRE,COUNTY,[1959-01-01],[1983-12-31],52.2612,-1.54721,CV34 6,
10252,HENLEY-IN-ARDEN P STA,WARWICKSHIRE,COUNTY,[1960-01-01],[1981-11-30],52.3086,-1.77116,B95 5,
56071,HENLEY-IN-ARDEN P STA NO2,WARWICKSHIRE,COUNTY,[2006-07-01],[Current],52.3088,-1.77251,B95 5,
56167,HINCKLEY S WKS NO 2,WARWICKSHIRE,COUNTY,[2007-03-01],[Current],52.5303,-1.38138,LE10 2,
16709,HONILEY MET OFFICE,WARWICKSHIRE,COUNTY,[1943-01-01],[1949-12-31],52.356,-1.66078,CV8 1,
3070,HUNTS GREEN,WARWICKSHIRE,COUNTY,[1982-01-01],[2004-02-29],52.5747,-1.73141,B78 2,
10232,ILMINGTON,WARWICKSHIRE,COUNTY,[1971-01-01],[1999-01-01],52.0899,-1.69492,CV36 4,
10170,KENILWORTH,WARWICKSHIRE,COUNTY,[1937-01-01],[1980-12-31],52.3458,-1.57571,CV8 1,
10178,KILSBY,WARWICKSHIRE,COUNTY,[1968-01-01],[1984-12-31],52.3347,-1.17511,CV23 8,
10206,KINETON: C A D,WARWICKSHIRE,COUNTY,[1971-01-01],[1983-12-31],52.1476,-1.46797,CV35 0,
10207,KINETON HIGH SCHOOL,WARWICKSHIRE,COUNTY,[1959-01-01],[1986-12-31],52.1558,-1.5015,CV35 0,
56079,KINGS NEWNHAM,WARWICKSHIRE,COUNTY,[2006-07-01],[Current],52.3922,-1.32296,CV23 0,
10188,KNIGHTCOTE FARM,WARWICKSHIRE,COUNTY,[1969-01-01],[Current],52.1848,-1.41756,CV33 0,
56173,LEA MARSTON,WARWICKSHIRE,COUNTY,[2007-03-01],[Current],52.5427,-1.69415,N4,
10198,LEAMINGTON SPA: PRINCES DRIVE,WARWICKSHIRE,COUNTY,[1980-01-01],[1990-12-31],52.2846,-1.54844,CV31 3,
10196,LEAMINGTON SPA P STA,WARWICKSHIRE,COUNTY,[1961-01-01],[1972-12-31],52.2926,-1.52489,CV32 4,
10197,LEAMINGTON SPA: PUMP ROOM GARDENS,WARWICKSHIRE,COUNTY,[1911-01-01],[1958-12-31],52.2854,-1.5367,CV31 3,
10173,LEAMINGTON SPA: WOODLAND GRANGE,WARWICKSHIRE,COUNTY,[1937-01-01],[1959-12-31],52.307,-1.53501,CV32 6,
10203,LONGBRIDGE W WKS,WARWICKSHIRE,COUNTY,[1978-01-01],[1983-12-31],52.2668,-1.59845,CV34 6,
603,LONG LAWFORD,WARWICKSHIRE,COUNTY,[1974-01-01],[1977-12-31],52.3787,-1.30505,CV23 9,DR DT DW HW ST
19246,LOWER BRAILES,WARWICKSHIRE,COUNTY,[1997-08-01],[Current],52.0499,-1.54566,CV36 5,
589,LUDDINGTON,WARWICKSHIRE,COUNTY,[1950-01-01],[1989-12-31],52.1728,-1.75577,CV37 9,DR DT DW HW MW ST
588,LUDDINGTON NO 2,WARWICKSHIRE,COUNTY,[1950-01-01],[1967-12-31],52.1728,-1.77479,CV37 9,DR DT DW ST
55519,MIDDLETON,WARWICKSHIRE,COUNTY,[2004-03-01],[Current],52.5694,-1.74723,B78 2,
10234,MILCOTE W WKS,WARWICKSHIRE,COUNTY,[1970-01-01],[1983-12-31],52.1727,-1.73384,CV37 8,
10214,MILES BUSH,WARWICKSHIRE,COUNTY,[1962-01-01],[1966-12-31],52.1961,-1.73662,CV37 9,
10215,MILES BUSH NO 2,WARWICKSHIRE,COUNTY,[1966-01-01],[1968-12-31],52.1961,-1.73809,CV37 9,
10161,MONKS KIRBY S WKS,WARWICKSHIRE,COUNTY,[1969-01-01],[1974-12-31],52.4408,-1.30849,CV23 0,
10256,MOOR HALL,WARWICKSHIRE,COUNTY,[1907-01-01],[1961-12-31],52.1811,-1.87128,B49 6,
599,MORETON MORRELL,WARWICKSHIRE,COUNTY,[1953-01-01],[1991-12-31],52.1947,-1.55228,CV35 9,DR DT DW HW ST
3093,NAILSTONE: CROWN FARM,WARWICKSHIRE,COUNTY,[1971-01-01],[2001-11-01],52.6641,-1.36708,CV13 0,
10185,NAPTON-ON-THE-HILL,WARWICKSHIRE,COUNTY,[1974-01-01],[1974-12-31],52.2529,-1.32021,CV23 8,
3087,NUNEATON P STA,WARWICKSHIRE,COUNTY,[1933-01-01],[2001-11-01],52.527,-1.46782,CV11 5,
3086,NUNEATON: QUARRY,WARWICKSHIRE,COUNTY,[1927-01-01],[1952-12-31],52.5071,-1.44449,CV11 4,
10208,PILLERTON HERSEY,WARWICKSHIRE,COUNTY,[1973-01-01],[1981-12-31],52.1354,-1.56018,CV35 0,
604,RUGBY,WARWICKSHIRE,COUNTY,[1871-01-01],[2000-10-31],52.3694,-1.25525,CV21 3,DR DT DW HW MW ST
10179,RUGBY: ASHLAWN,WARWICKSHIRE,COUNTY,[1980-01-01],[1985-12-31],52.3567,-1.23785,CV22 5,
10152,RUGBY: BILTON,WARWICKSHIRE,COUNTY,[1978-01-01],[1980-12-31],52.3642,-1.29059,CV22 7,
10149,RUGBY: BRAUNSTON,WARWICKSHIRE,COUNTY,[1941-01-01],[1958-12-31],52.3694,-1.24791,CV21 3,
10154,RYTON-ON-DUNSMORE,WARWICKSHIRE,COUNTY,[1910-01-01],[1954-12-31],52.3632,-1.43014,CV8 3,
10155,RYTON-ON-DUNSMORE S WKS,WARWICKSHIRE,COUNTY,[1974-01-01],[1983-12-31],52.3714,-1.44472,CV8 3,
56176,SALTLEY,WARWICKSHIRE,COUNTY,[2007-03-01],[Current],52.4898,-1.86508,B7,
592,SHIPSTON-ON-STOUR,WARWICKSHIRE,COUNTY,[1939-01-01],[1982-12-31],52.0639,-1.68926,CV36 4,DR DT DW HW ST
10229,SHIPSTON ON STOUR: W WKS,WARWICKSHIRE,COUNTY,[1981-01-01],[Current],52.0669,-1.60933,CV36 5,
10186,SHUCKBURGH PARK,WARWICKSHIRE,COUNTY,[1769-01-01],[1797-12-31],52.2526,-1.27186,NN11 6,
10209,SNITTERFIELD RESR,WARWICKSHIRE,COUNTY,[1920-01-01],[1983-12-31],52.223,-1.69694,CV37 0,
10191,SOUTHAM: 74 BANBURY ROAD,WARWICKSHIRE,COUNTY,[1939-01-01],[1983-12-31],52.247,-1.39061,CV33 0,
10190,SOUTHAM: 76 BANBURY ROAD,WARWICKSHIRE,COUNTY,[1983-01-01],[2002-10-01],52.2479,-1.3906,CV33 0,
10192,SOUTHAM COUNCIL OFFICE,WARWICKSHIRE,COUNTY,[1960-01-01],[1973-12-31],52.256,-1.38902,CV33 0,
10193,SOUTHAM W WKS,WARWICKSHIRE,COUNTY,[1978-01-01],[1983-12-31],52.2515,-1.39494,CV33 0,
3046,SPRING BROOK W WKS,WARWICKSHIRE,COUNTY,[1985-01-01],[1993-12-31],52.3519,-1.84289,B94 5,
590,STRATFORD-UPON-AVON,WARWICKSHIRE,COUNTY,[1933-01-01],[2003-06-30],52.1917,-1.76006,CV37 9,DR DT DW HW ST
10210,STRATFORD-UPON-AVON: COUNCIL NURSERY,WARWICKSHIRE,COUNTY,[1980-01-01],[1986-12-31],52.1889,-1.69863,CV37 7,
10233,STRATFORD-UPON-AVON: MILCOTE W WKS,WARWICKSHIRE,COUNTY,[1991-01-01],[Current],52.1744,-1.73419,CV37 8,
10213,STRATFORD-UPON-AVON P STA,WARWICKSHIRE,COUNTY,[1919-01-01],[1990-02-01],52.1844,-1.71475,CV37 9,
10211,STRATFORD-UPON-AVON: THURLASTON,WARWICKSHIRE,COUNTY,[1880-01-01],[1983-12-31],52.1835,-1.69867,CV37 7,
10212,STRATFORD-UPON-AVON: WELLESBOURNE GROVE,WARWICKSHIRE,COUNTY,[1949-01-01],[1966-12-31],52.1907,-1.71179,CV37 6,
10194,STRETTON-ON-DUNSMORE,WARWICKSHIRE,COUNTY,[1914-01-01],[1958-12-31],52.3487,-1.41271,CV23 9,
10162,STRETTON-UNDER-FOSSE,WARWICKSHIRE,COUNTY,[1974-01-01],[1977-12-31],52.4248,-1.34698,CV23 0,
10246,STUDLEY,WARWICKSHIRE,COUNTY,[1953-01-01],[1962-12-31],52.2638,-1.89156,B80 7,
10247,STUDLEY COLLEGE,WARWICKSHIRE,COUNTY,[1914-01-01],[1969-12-31],52.2737,-1.87101,B80 7,
10248,STUDLEY SPERNALL W WKS,WARWICKSHIRE,COUNTY,[1975-01-01],[2009-01-01],52.2628,-1.87935,B80 7,
10245,STUDLEY: WICKHAM ROAD,WARWICKSHIRE,COUNTY,[1969-01-01],[1983-12-31],52.271,-1.89008,B80 7,
10236,TEMPLE GRAFTON COURT,WARWICKSHIRE,COUNTY,[1924-01-01],[1952-12-31],52.1864,-1.82007,B49 6,
10230,TREDINGTON,WARWICKSHIRE,COUNTY,[1931-01-01],[1966-12-31],52.0906,-1.62776,CV36 4,
5802,WARMINGTON: POLICE HOUSE,WARWICKSHIRE,COUNTY,[1967-01-01],[1969-12-31],52.1185,-1.40113,OX17 1,
10199,WARWICK: MILL STREET,WARWICKSHIRE,COUNTY,[1909-01-01],[1962-12-31],52.2793,-1.58074,CV34 4,
10200,WARWICK: ST NICHOLAS PARK,WARWICKSHIRE,COUNTY,[1933-01-01],[1986-12-31],52.2811,-1.57926,CV34 4,
3017,WAST HILL,WARWICKSHIRE,COUNTY,[1964-01-01],[1976-12-31],52.3888,-1.94416,B38 9,
10141,WELFORD: SCHOOL HOUSE,WARWICKSHIRE,COUNTY,[1969-01-01],[1976-12-31],52.4175,-1.05739,NN6 7,
596,WELLESBOURNE,WARWICKSHIRE,COUNTY,[1950-01-01],[Current],52.2054,-1.60345,CV35 9,DR DT DW HR HW MW RA ST
10222,WESTON PARK (WARKS),WARWICKSHIRE,COUNTY,[1893-01-01],[1978-12-31],52.0078,-1.58183,CV36 5,
3068,WHITACRE NEW W WKS,WARWICKSHIRE,COUNTY,[1989-01-01],[Current],52.5168,-1.68165,B46 2,
3067,WHITACRE W WKS,WARWICKSHIRE,COUNTY,[1893-01-01],[1989-12-31],52.516,-1.66839,B46 2,
10167,WHITLEY P STA,WARWICKSHIRE,COUNTY,[1926-01-01],[1983-12-31],52.3904,-1.4871,CV3 4,
10255,WIXFORD,WARWICKSHIRE,COUNTY,[1963-01-01],[1967-12-31],52.1865,-1.86395,B49 6,
56536,WORMLEIGHTON HALL,WARWICKSHIRE,COUNTY,[1910-01-01],[1914-01-01],52.1775,-1.3433,CV47,
10253,WROXALL,WARWICKSHIRE,COUNTY,[1960-01-01],[1989-12-31],52.3345,-1.67709,CV35 7,
11053,ABERAVON,WEST GLAMORGAN,COUNTY,[1944-01-01],[1959-12-31],51.5965,-3.78899,SA12 6,
11077,ABERNANT COLLIERY,WEST GLAMORGAN,COUNTY,[1958-01-01],[1960-12-31],51.757,-3.87938,SA8 4,
24936,BAGLAN BAY/PORT TALBOT BP,WEST GLAMORGAN,COUNTY,[1999-05-01],[2002-05-31],51.617,-3.81696,SA10,
61889,BIRCHGROVE,WEST GLAMORGAN,COUNTY,[2014-04-01],[Current],51.6755,-3.86637,SA7,
11087,BLAENNANT DDU: NORTH,WEST GLAMORGAN,COUNTY,[1930-01-01],[1951-12-31],51.7205,-3.96764,SA5 7,
11088,BLAENNANT DDU: SOUTH,WEST GLAMORGAN,COUNTY,[1920-01-01],[1953-12-31],51.7132,-3.97022,SA5 7,
11068,BRITON FERRY,WEST GLAMORGAN,COUNTY,[1913-01-01],[1983-12-31],51.6305,-3.80189,SA11 1,
11067,BRYTEG,WEST GLAMORGAN,COUNTY,[1924-01-01],[1952-12-31],51.6689,-3.81788,SA10 7,
11065,CIMLA RESR,WEST GLAMORGAN,COUNTY,[1919-01-01],[1988-12-31],51.6515,-3.78248,SA11 2,
11079,CLYDACH,WEST GLAMORGAN,COUNTY,[1934-01-01],[1971-12-31],51.6957,-3.88697,SA6 5,
61742,CROESERW,WEST GLAMORGAN,COUNTY,[2013-09-01],[Current],51.6441,-3.64399,CF34,
11063,CRYNANT: TREFORGAN COLLIERY,WEST GLAMORGAN,COUNTY,[1969-01-01],[1985-12-31],51.7338,-3.75096,SA10 9,
11049,CWM MAELOG,WEST GLAMORGAN,COUNTY,[1962-01-01],[1968-12-31],51.5678,-3.72581,SA13 2,
1263,CYMMER,WEST GLAMORGAN,COUNTY,[1958-01-01],[2001-12-31],51.6519,-3.62925,SA13 3,DR DT DW HW
16813,FAIRWOOD COMMON MET OFFICE,WEST GLAMORGAN,COUNTY,[1943-01-01],[1949-12-31],51.6018,-4.06793,SA2 7,
11066,GNOLL NURSERIES,WEST GLAMORGAN,COUNTY,[1982-01-01],[1983-12-31],51.6595,-3.78858,SA11 2,
11064,GNOLL RESR,WEST GLAMORGAN,COUNTY,[1877-01-01],[1979-12-31],51.6622,-3.78724,SA11 2,
11089,GOWERTON S WKS,WEST GLAMORGAN,COUNTY,[1976-01-01],[Current],51.6532,-4.03099,SA4 3,
11086,LOWER LLIW RESR,WEST GLAMORGAN,COUNTY,[1883-01-01],[2004-11-01],51.7129,-3.9542,SA5 7,
11061,MAESGWYN COAL SITE NO 5,WEST GLAMORGAN,COUNTY,[1965-01-01],[1976-12-31],51.7579,-3.63886,SA11 5,
11054,MAESGWYN COAL SITE NO 6,WEST GLAMORGAN,COUNTY,[1975-01-01],[1990-12-31],51.7661,-3.63336,SA10 9,
11037,MAESTEG: ISOLATION HOSP,WEST GLAMORGAN,COUNTY,[1924-01-01],[1956-12-31],51.6011,-3.66353,CF34 9,
11035,MAESTEG PARK,WEST GLAMORGAN,COUNTY,[1938-01-01],[1974-12-31],51.6082,-3.66524,CF34 9,
11036,MAESTEG: SALISBURY ROAD,WEST GLAMORGAN,COUNTY,[1933-01-01],[1961-12-31],51.6056,-3.66225,CF34 9,
11050,MARGAM,WEST GLAMORGAN,COUNTY,[1951-01-01],[1966-12-31],51.5363,-3.72751,SA13 2,
1255,MUMBLES HEAD,WEST GLAMORGAN,COUNTY,[1958-01-01],[Current],51.5651,-3.98056,SA3 4,DR DT DW HR HW MW RA ST
1259,NEATH,WEST GLAMORGAN,COUNTY,[1925-01-01],[1995-12-31],51.6458,-3.85743,SA10 6,DR DT DW HW
1256,PENMAEN,WEST GLAMORGAN,COUNTY,[1962-01-01],[2009-05-01],51.5792,-4.12003,SA3 2,DR DT DW HW ST
11083,PENMAEN: CEFU MOR,WEST GLAMORGAN,COUNTY,[1910-01-01],[1954-12-31],51.5765,-4.12596,SA3 2,
11084,PENRICE CASTLE,WEST GLAMORGAN,COUNTY,[1928-01-01],[1965-12-31],51.5704,-4.16321,SA3 1,
30450,PITTON S WKS,WEST GLAMORGAN,COUNTY,[2001-01-01],[Current],51.5659,-4.26715,SA70,
1258,PORT TALBOT,WEST GLAMORGAN,COUNTY,[1952-01-01],[1979-12-31],51.5665,-3.75318,SA13 2,DR DT DW HW MW
24945,PORT TALBOT COUNCIL,WEST GLAMORGAN,COUNTY,[1999-05-01],[2002-05-31],51.583,-3.80001,SA11,
11062,RESOLVEN,WEST GLAMORGAN,COUNTY,[1937-01-01],[1959-12-31],51.705,-3.69339,SA11 4,
30455,RESOLVEN S WKS,WEST GLAMORGAN,COUNTY,[2001-01-01],[Current],51.7089,-3.7012,SA11,
1260,RHIWFAWR,WEST GLAMORGAN,COUNTY,[1991-01-01],[1996-03-31],51.7766,-3.83525,SA9 2,DR DT DW HW
19205,RHIWFAWR NO 2,WEST GLAMORGAN,COUNTY,[1997-12-01],[1998-07-01],51.7702,-3.84224,SA8 4,DR DT DW HW
30441,SOUTHGATE S WKS,WEST GLAMORGAN,COUNTY,[2001-01-01],[Current],51.5696,-4.08259,SA3,
18939,SWANSEA AIRPORT,WEST GLAMORGAN,COUNTY,[1983-07-01],[1999-05-31],51.6216,-4.07028,SA2 7,
11081,SWANSEA: SOUTH DOCK LOCK,WEST GLAMORGAN,COUNTY,[1864-01-01],[1894-12-31],51.6157,-3.94143,SA1 1,
56465,SWANSEA UNIVERSITY,WEST GLAMORGAN,COUNTY,[2009-07-03],[2015-07-30],51.6072,-3.98036,SA2,
1257,SWANSEA: VICTORIA PARK,WEST GLAMORGAN,COUNTY,[1907-01-01],[Current],51.612,-3.96092,SA1 4,DR DT DW HW ST
11082,SWANSEA: WINCH STREET,WEST GLAMORGAN,COUNTY,[1843-01-01],[1851-12-31],51.6173,-3.95017,SA1 3,
11078,TREBANOS S WKS,WEST GLAMORGAN,COUNTY,[1961-01-01],[Current],51.7041,-3.8643,SA8 4,
11052,TYNYWAUN RESR,WEST GLAMORGAN,COUNTY,[1989-01-01],[1995-03-31],51.6436,-3.76916,SA12 9,
11085,UPPER LLIW RESR,WEST GLAMORGAN,COUNTY,[1887-01-01],[Current],51.7347,-3.93794,SA5 7,
11080,WERNFADOG,WEST GLAMORGAN,COUNTY,[1920-01-01],[1976-12-31],51.6835,-3.92118,SA6 6,
1254,WHITEFORD BURROWS,WEST GLAMORGAN,COUNTY,[1968-01-01],[1981-12-31],51.6235,-4.25676,SA3 1,DR DT DW HW
11076,YSTALYFERA,WEST GLAMORGAN,COUNTY,[1852-01-01],[1965-12-31],51.7639,-3.78546,SA9 1,
15647,ARMADALE S WKS,WEST LOTHIAN (IN LOTHIAN REGION),COUNTY,[1937-01-01],[1976-12-31],55.9078,-3.69902,EH48 3,
